RAJ2000_Curtis,DEJ2000_Curtis,2MASS_id_Curtis,PMem_Curtis,RAJ2000_Olivares,DEJ2000_Olivares,PMem_Olivares,EPIC_Olivares,dist_Curtis_Olivares,RAJ2000_Curtis_Olivares,DEJ2000_Curtis_Olivares,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,dist_Curtis_Olivares_GaiaC,RAJ2000_Curtis_Olivares_GaiaC,DEJ2000_Curtis_Olivares_GaiaC,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_Curtis_Olivares_GaiaC_CG,RAJ2000_Curtis_Olivares_GaiaC_CG,DEJ2000_Curtis_Olivares_GaiaC_CG
288.9379583,-16.3876944,191545111623157.0,0.9,288.937982649,-16.387712353599998,0.99994352013676,219581534.0,0.10606338775103341,288.9379704745,-16.387703376799998,4.0878605069654907e+18,288.93798,-16.387829999999997,0.9,0.4570291425816681,288.937972855875,-16.3877350326,288.93797658902,-16.38782669901,4.0878605069654907e+18,1.0,0.3302508566777953,288.9379734780658,-16.387750310334997
289.2416667,-16.2410278,191658001614277.0,0.7,,,,,,289.2416667,-16.2410278,,,,,,289.2416667,-16.2410278,,,,,,289.2416667,-16.2410278
289.0217917,-16.88225,191605231652561.0,0.9,289.021809102,-16.882261968199998,0.999938815836899,219383739.0,0.07382441537535644,289.021800401,-16.8822559841,4.0878267613902464e+18,289.02181,-16.882379999999998,0.9,0.44768013396143297,289.02180280075,-16.882286988075,289.02180635220003,-16.882376016320002,4.0878267613902464e+18,1.0,0.3207350998244598,289.02180339265834,-16.88230182611583
288.7885417,-15.8733611,191509251552241.0,0.9,288.788557843,-15.873359631700001,0.9354864693987891,219766926.0,0.05614816469956032,288.7885497715,-15.87336036585,4.184198788077656e+18,288.78855,-15.873479999999999,0.9,0.4306836668121312,288.78854982862504,-15.8733902743875,288.78855395813,-15.873476948050001,4.184198788077656e+18,1.0,0.312352664930483,288.7885505168759,-15.873404719997916
289.04670830000003,-16.363472199999997,191611211621485.0,0.9,289.046661166,-16.3634692856,0.635992653070439,219590752.0,0.16314691903455777,289.046684733,-16.363470742799997,4.1839367950704046e+18,289.04666000000003,-16.36358,0.9,0.4024971202823846,289.04667854975,-16.363498057099996,289.04665801967,-16.36358497908,4.1839367950704046e+18,1.0,0.3208539379324872,289.04667512807004,-16.363512544096665
288.4305833,-16.8196944,191343341649109.0,0.7,288.430599671,-16.8197373671,0.9992603488575129,219409830.0,0.1646479944378374,288.43059148550003,-16.81971588355,4.0880046117077683e+18,288.4306,-16.81985,0.9,0.48370992021317194,288.43059361412503,-16.8197494126625,288.43059653787003,-16.81984817895,4.0880046117077683e+18,1.0,0.3557013529956278,288.43059410141586,-16.819765873710416
288.7505,-16.0976944,191500121605517.0,0.1,288.750542854,-16.097698599,0.991395775849655,219688645.0,0.14899415822245987,288.75052142699997,-16.097696499500003,4.184144534049663e+18,288.75054,-16.097820000000002,0.9,0.44921896751834783,288.75052607025,-16.097727374625002,288.75054000866004,-16.09781514105,4.184144534049663e+18,1.0,0.31961610006252045,288.75052839331835,-16.097742002362505
289.036625,-15.40775,191608791524279.0,0.9,289.036612559,-15.407780467,1.50141735978008e-07,219912566.0,0.11787407382876304,289.03661877950003,-15.407765233500001,,,,,,289.03661877950003,-15.407765233500001,289.03660735192,-15.40789816205,4.184245586042699e+18,1.0,0.48018346889899094,289.036616493984,-15.40779181921
288.6173333,-16.333972199999998,191428161620023.0,0.9,288.61734868400004,-16.3339843555,0.991325235893438,219601739.0,0.0688442708405611,288.617340992,-16.33397827775,,,,,,288.617340992,-16.33397827775,288.61734463576,-16.334099260010003,4.0880575213936307e+18,1.0,0.4357180118050053,288.617341720752,-16.334002474202002
289.1042083,-16.5338333,191625011632018.0,0.7,,,,,,289.1042083,-16.5338333,,,,,,289.1042083,-16.5338333,,,,,,289.1042083,-16.5338333
288.8290417,-16.6567778,191518971639244.0,0.9,288.829048618,-16.6567941101,0.5108924959630711,219476447.0,0.06337901453770867,288.829045159,-16.65678595505,4.0878470679956096e+18,288.82903999999996,-16.6569,0.9,0.4109472005520844,288.82904386925,-16.6568144662875,288.82903888418997,-16.6569038343,4.0878470679956096e+18,0.7,0.3221839240209886,288.8290430384066,-16.656829360956248
288.85025,-16.3644167,191524061621519.0,0.9,288.850273144,-16.3644460553,8.58523776559643e-27,219590348.0,0.13251024932677694,288.850261572,-16.36443137765,4.088049107570208e+18,288.85027,-16.36456,0.9,0.4639546918871367,288.850263679,-16.3644635332375,288.85026979558,-16.3645601486,4.088049107570208e+18,1.0,0.3484564012798776,288.85026469843,-16.364479635797917
288.4219167,-16.17225,191341261610201.0,0.9,288.421954948,-16.1722697384,3.840834179028339e-83,219661601.0,0.15012587405337688,288.421935824,-16.172259869199998,4.088110332311492e+18,288.42194,-16.17238,0.9,0.432711841757186,288.421936868,-16.172289901899997,288.42194412839,-16.17238191945,4.088110332311492e+18,0.7,0.332212974104464,288.421938078065,-16.172305238158334
288.5539167,-15.908083300000001,191412941554291.0,0.9,,,,,,288.5539167,-15.908083300000001,,,,,,288.5539167,-15.908083300000001,,,,,,288.5539167,-15.908083300000001
289.2475,-16.5908611,191659401635271.0,0.9,289.247546035,-16.5908667004,0.288504632676708,219503117.0,0.16010104745941092,289.24752301750004,-16.5908639002,4.087838959097352e+18,289.24754,-16.59098,0.9,0.422046147953511,289.24752726312505,-16.590892925149998,289.24754047237,-16.59097749323,4.087838959097352e+18,1.0,0.30783722722866536,289.2475294646659,-16.59090701983
289.0245417,-16.496694400000003,191605891629481.0,0.9,289.024566864,-16.4967047825,0.9942214913998481,219539917.0,0.09456179689372739,289.024554282,-16.49669959125,4.0878556966020454e+18,289.02456,-16.49682,0.9,0.4339206240348218,289.0245557115,-16.4967296934375,289.02456172485,-16.49681905092,4.0878556966020454e+18,1.0,0.32235591464806884,289.02455671372496,-16.49674458635125
289.0327083,-16.1766667,191607851610360.0,0.9,,,,,,289.0327083,-16.1766667,,,,,,289.0327083,-16.1766667,,,,,,289.0327083,-16.1766667
289.1032083,-17.1770833,191624771710375.0,0.7,289.10325289900004,-17.1771022971,0.997973839506693,219256928.0,0.16794988984383344,289.1032305995,-17.17709279855,,,,,,289.1032305995,-17.17709279855,,,,,,289.1032305995,-17.17709279855
289.39175,-16.8715833,191734021652177.0,0.7,289.39179736200003,-16.8716091705,0.9310439624853579,219388192.0,0.18787363604780496,289.391773681,-16.871596235250003,4.08778267784592e+18,289.3918,-16.87173,0.9,0.4900147623429163,289.39178026075,-16.8716296764375,289.39179551308,-16.87172666524,4.08778267784592e+18,1.0,0.3530912953518494,289.39178280280504,-16.871645841237918
289.153,-17.2194722,191636721713101.0,0.9,289.15304260000005,-17.219488698,0.81182385789177,219238231.0,0.15806856468852784,289.15302130000003,-17.219480449,4.0877361590694584e+18,289.15304,-17.2196,0.9,0.4351607296341653,289.153025975,-17.219510336749998,289.15303981456003,-17.21960036466,4.0877361590694584e+18,1.0,0.32757572371084875,289.1530282815933,-17.219525341401667
289.196875,-16.06925,191647251604093.0,0.9,289.196897683,-16.069240745,0.981412650364736,219698970.0,0.08524875470893876,289.1968863415,-16.0692453725,4.1841353943589187e+18,289.19689,-16.06936,0.9,0.41285303007466506,289.19688725612497,-16.069274029375,289.1968944254,-16.06935678789,4.1841353943589187e+18,1.0,0.29896113775564326,289.1968884510041,-16.069287822460833
289.18404169999997,-16.206166699999997,191644171612222.0,0.7,289.184080237,-16.206192003800002,0.9479360277025931,219649169.0,0.16138694000269993,289.1840609685,-16.206179351899998,4.1839405016143555e+18,289.18408,-16.2063,0.9,0.439287760888352,289.18406572637497,-16.206209513924996,289.18407914992,-16.20630496428,4.1839405016143555e+18,0.9,0.34674047865542273,289.18406796363246,-16.206225422317498
289.0917917,-15.7710833,191622031546159.0,0.9,289.09182842,-15.7711058346,0.44526364107755795,219800881.0,0.15088081131153916,289.09181006,-15.7710945673,4.1841827377683113e+18,289.09182000000004,-15.771220000000001,0.9,0.4528689382368649,289.09181254500004,-15.771125925475001,289.09182422752997,-15.77121781875,4.1841827377683113e+18,1.0,0.3332824934712872,289.09181449208836,-15.771141241020835
288.8392083,-16.0029722,191521411600107.0,0.9,288.839235845,-16.0029698299,0.98258694413672,219722212.0,0.09570033390424554,288.8392220725,-16.00297101495,4.184146900561611e+18,288.83923,-16.003079999999997,0.9,0.39330407602815415,288.839224054375,-16.002998261212497,288.83923281552,-16.00308281284,4.184146900561611e+18,1.0,0.30589201229550256,288.83922551456584,-16.003012353150414
289.2553333,-16.16175,191701281609423.0,0.7,,,,,,289.2553333,-16.16175,,,,,,289.2553333,-16.16175,,,,,,289.2553333,-16.16175
288.79816669999997,-17.4418889,191511561726308.0,0.9,,,,,,288.79816669999997,-17.4418889,,,,,,288.79816669999997,-17.4418889,,,,,,288.79816669999997,-17.4418889
289.261875,-16.0879444,191702851605166.0,0.9,289.261897077,-16.0879437416,0.9741533624279269,219692101.0,0.07640144846944368,289.2618860385,-16.0879440708,4.184136558285344e+18,289.26189,-16.088060000000002,0.9,0.4175700159398831,289.261887028875,-16.0879730531,289.26189346947,-16.08806274708,4.184136558285344e+18,1.0,0.3236659454422981,289.26188810230747,-16.08798800209667
289.11066669999997,-16.2484722,191626561614545.0,0.9,289.11068673,-16.2484522298,0.597573544619908,219633753.0,0.09980507888461139,289.11067671499995,-16.2484622149,4.1839401279650765e+18,289.11068,-16.24857,0.9,0.388192427913608,289.11067753624997,-16.248489161175,289.11067808989,-16.24857186747,4.1839401279650765e+18,0.5,0.2977488106276777,289.1106776285233,-16.2485029455575
289.07320830000003,-16.0049167,191617571600177.0,0.7,,,,,,289.07320830000003,-16.0049167,,,,,,289.07320830000003,-16.0049167,,,,,,289.07320830000003,-16.0049167
288.716625,-15.693861100000001,191451991541379.0,0.1,,,,,,288.716625,-15.693861100000001,,,,,,288.716625,-15.693861100000001,,,,,,288.716625,-15.693861100000001
288.88975,-16.426888899999998,191533541625368.0,0.9,288.88976488599997,-16.4269055391,0.930060925983452,219566703.0,0.07893213166567568,288.889757443,-16.42689721955,4.087858819031214e+18,288.88976,-16.427020000000002,0.9,0.44209779849232667,288.88975808225,-16.4269279146625,288.88975921357996,-16.427024939560003,4.087858819031214e+18,1.0,0.349311476168591,288.889758270805,-16.42694408547875
288.20658330000003,-15.842777800000002,191249581550340.0,0.7,,,,,,288.20658330000003,-15.842777800000002,,,,,,288.20658330000003,-15.842777800000002,,,,,,288.20658330000003,-15.842777800000002
288.438,-16.326111100000002,191345121619340.0,0.1,,,,,,288.438,-16.326111100000002,,,,,,288.438,-16.326111100000002,,,,,,288.438,-16.326111100000002
289.90745830000003,-16.3086667,191937791618312.0,0.1,,,,,,289.90745830000003,-16.3086667,,,,,,289.90745830000003,-16.3086667,,,,,,289.90745830000003,-16.3086667
289.5563333,-16.2471111,191813521614496.0,0.1,289.55636006,-16.2471472236,0.962290620424652,219634222.0,0.1595802421781973,289.55634668,-16.2471291618,4.183930777809207e+18,289.55636,-16.24726,0.9,0.47326198509464035,289.55635001,-16.24716187135,289.55635506322,-16.247263614229997,4.183930777809207e+18,1.0,0.3666905258664832,289.55635085220337,-16.247178828496665
289.1533333,-16.384222199999996,191636801623032.0,0.7,289.153334863,-16.3842431765,0.883621375205439,219582840.0,0.07570810612823159,289.1533340815,-16.38423268825,4.1839337714133284e+18,289.15333,-16.38436,0.9,0.458539036743052,289.153333061125,-16.3842645161875,289.15332938281,-16.38436048685,4.1839337714133284e+18,1.0,0.34572787949000877,289.1533324480725,-16.384280511297916
289.1555,-16.0013889,191637321600050.0,0.9,289.155504183,-16.0014042725,0.6422358091070419,219722781.0,0.0572028140417905,289.1555020915,-16.00139658625,,,,,,289.1555020915,-16.00139658625,,,,,,289.1555020915,-16.00139658625
289.3725,-16.1993611,191729401611577.0,0.7,289.372545248,-16.1993737923,0.9826357435266501,219651610.0,0.1629622632612132,289.372522624,-16.19936744615,4.183944182414043e+18,289.37254,-16.19949,0.9,0.44526444631978224,289.372526968,-16.1993980846125,289.37254100802,-16.199489072720002,4.183944182414043e+18,1.0,0.33113377852404746,289.3725293080033,-16.199413249297084
,,,,286.577835918,-13.8008297875,0.7366011944797471,,,286.577835918,-13.8008297875,,,,,,286.577835918,-13.8008297875,,,,,,286.577835918,-13.8008297875
,,,,287.164554916,-13.6497964942,0.9518645665158442,,,287.164554916,-13.6497964942,,,,,,287.164554916,-13.6497964942,,,,,,287.164554916,-13.649796494199999
,,,,291.326538493,-14.0692542115,0.9320254800416792,,,291.326538493,-14.0692542115,,,,,,291.326538493,-14.0692542115,,,,,,291.326538493,-14.0692542115
,,,,285.24052606099997,-14.7439040201,0.7992673058595792,220070265.0,,285.24052606099997,-14.7439040201,,,,,,285.24052606099997,-14.7439040201,,,,,,285.24052606099997,-14.743904020099999
,,,,286.241408758,-15.5948140305,0.872384297670303,219856935.0,,286.241408758,-15.5948140305,,,,,,286.241408758,-15.5948140305,,,,,,286.241408758,-15.594814030499998
,,,,286.347896457,-16.2444658246,0.98561588347909,219635263.0,,286.347896457,-16.2444658246,,,,,,286.347896457,-16.2444658246,,,,,,286.347896457,-16.2444658246
,,,,289.223175241,-19.3783871022,0.79549065315158,218118532.0,,289.223175241,-19.3783871022,,,,,,289.223175241,-19.3783871022,289.22317181107,-19.3784946728,4.0838398678178765e+18,0.4,0.38742930375564294,289.22317438351746,-19.37841399485
,,,,287.085934819,-17.8902016871,0.9876481577902959,218927928.0,,287.085934819,-17.8902016871,,,,,,287.085934819,-17.8902016871,,,,,,287.085934819,-17.8902016871
,,,,286.347842559,-16.244170125,0.957231375261769,219635263.0,,286.347842559,-16.244170125,,,,,,286.347842559,-16.244170125,,,,,,286.347842559,-16.244170125
,,,,292.174550359,-15.9730297234,0.804570455238332,219732867.0,,292.174550359,-15.9730297234,,,,,,292.174550359,-15.9730297234,,,,,,292.174550359,-15.973029723399998
,,,,290.94426277400004,-14.9036015726,0.8305320602444258,,,290.94426277400004,-14.9036015726,,,,,,290.94426277400004,-14.9036015726,,,,,,290.94426277400004,-14.903601572600001
,,,,292.012972564,-15.305846055,0.923407393657173,,,292.012972564,-15.305846055,,,,,,292.012972564,-15.305846055,,,,,,292.012972564,-15.305846054999998
,,,,290.31477268,-13.9318488236,0.7892424008398611,,,290.31477268,-13.9318488236,,,,,,290.31477268,-13.9318488236,,,,,,290.31477268,-13.9318488236
,,,,291.326108405,-17.1738827566,0.907070852725673,219258383.0,,291.326108405,-17.1738827566,,,,,,291.326108405,-17.1738827566,,,,,,291.326108405,-17.1738827566
,,,,290.01424788400004,-14.9318695547,0.727717171965279,220033267.0,,290.01424788400004,-14.9318695547,,,,,,290.01424788400004,-14.9318695547,,,,,,290.01424788400004,-14.9318695547
,,,,293.268370708,-20.0459319866,,,,293.268370708,-20.0459319866,,,,,,293.268370708,-20.0459319866,,,,,,293.268370708,-20.0459319866
,,,,291.615203033,-21.2459329321,,217057859.0,,291.615203033,-21.2459329321,,,,,,291.615203033,-21.2459329321,,,,,,291.615203033,-21.2459329321
,,,,289.224771935,-10.763426536199999,,,,289.224771935,-10.763426536199999,,,,,,289.224771935,-10.763426536199999,,,,,,289.224771935,-10.763426536199999
,,,,289.83120168799996,-10.8663877081,,,,289.83120168799996,-10.8663877081,,,,,,289.83120168799996,-10.8663877081,,,,,,289.83120168799996,-10.8663877081
,,,,287.261203899,-11.936377132999999,,,,287.261203899,-11.936377132999999,,,,,,287.261203899,-11.936377132999999,,,,,,287.261203899,-11.936377132999999
,,,,291.40175248099996,-11.3170069969,,,,291.40175248099996,-11.3170069969,,,,,,291.40175248099996,-11.3170069969,,,,,,291.40175248099996,-11.3170069969
,,,,290.07346962599996,-12.262211663499999,,,,290.07346962599996,-12.262211663499999,,,,,,290.07346962599996,-12.262211663499999,,,,,,290.07346962599996,-12.262211663499999
,,,,290.89213818400003,-12.166854696400002,,,,290.89213818400003,-12.166854696400002,,,,,,290.89213818400003,-12.166854696400002,,,,,,290.89213818400003,-12.166854696400002
,,,,289.354812942,-12.5417004917,,,,289.354812942,-12.5417004917,,,,,,289.354812942,-12.5417004917,,,,,,289.354812942,-12.5417004917
,,,,290.59871565,-12.9021993575,,,,290.59871565,-12.9021993575,,,,,,290.59871565,-12.9021993575,,,,,,290.59871565,-12.9021993575
,,,,289.77032408599996,-13.4599998272,,,,289.77032408599996,-13.4599998272,,,,,,289.77032408599996,-13.4599998272,289.77032096281005,-13.460115590080001,4.1856671128261576e+18,1.0,0.4168897958250066,289.7703233052025,-13.46002876792
,,,,289.721937962,-14.426883901400002,0.195017868733408,,,289.721937962,-14.426883901400002,4.185533526471769e+18,289.72193,-14.427,0.9,0.4188757923658624,289.721935308,-14.426922600933333,289.72193263126,-14.42700360075,4.185533526471769e+18,1.0,0.29174863953270197,289.721934772652,-14.426938800896668
,,,,288.86119308900004,-14.204758822999999,1.1375721322798301e-09,,,288.86119308900004,-14.204758822999999,4.185236383460552e+18,288.86118999999997,-14.204870000000001,0.9,0.40038235863254173,288.86119205933335,-14.204795881999999,288.86118890547,-14.204869673470002,4.185236383460552e+18,1.0,0.26587721804999664,288.8611914285607,-14.204810640294
,,,,290.839545571,-13.8557265351,0.0024477825739068603,,,290.839545571,-13.8557265351,4.184913676789036e+18,290.83952999999997,-13.855839999999999,0.9,0.41208341097628104,290.8395403806666,-13.855764356733333,290.83953497227003,-13.855837912790001,4.184913676789036e+18,0.5,0.2654756943319668,290.8395392989873,-13.855779067944667
,,,,290.460001776,-14.5761066035,1.7306578728706896e-76,,,290.460001776,-14.5761066035,,,,,,290.460001776,-14.5761066035,,,,,,290.460001776,-14.5761066035
,,,,289.251451558,-15.1816448143,0.28385425577694895,219973984.0,,289.251451558,-15.1816448143,4.184343197746729e+18,289.25145,-15.18176,0.9,0.4147038492935307,289.25145103866663,-15.181683209533333,289.25144675893,-15.181764014829998,4.184343197746729e+18,1.0,0.2912788444624869,289.25145018271934,-15.181699370592664
,,,,290.215080773,-15.1451778929,0.0103050249081267,219983184.0,,290.215080773,-15.1451778929,,,,,,290.215080773,-15.1451778929,,,,,,290.215080773,-15.1451778929
,,,,289.976672213,-15.276035213599998,0.00574238348921414,219949130.0,,289.976672213,-15.276035213599998,,,,,,289.976672213,-15.276035213599998,289.97667446374,-15.276151817799999,4.1843060935394765e+18,0.4,0.41984788567482023,289.97667277568496,-15.276064364649999
,,,,288.816830077,-16.0332095286,6.62257306500872e-10,,,288.816830077,-16.0332095286,4.184145285660713e+18,288.81683,-16.03333,0.9,0.4336971218299558,288.81683005133334,-16.033249685733335,288.8168273116,-16.03332579573,4.184145285660713e+18,1.0,0.2741599170279099,288.81682950338666,-16.033264907732665
,,,,289.058948925,-16.1195303194,0.0007279265484549709,219680760.0,,289.058948925,-16.1195303194,4.184129862426612e+18,289.05895,-16.11965,0.9,0.4308662005455938,289.05894928333333,-16.119570212933333,289.05894641003,-16.11964500768,4.184129862426612e+18,1.0,0.2694443944964085,289.0589487086727,-16.119585171882665
,,,,290.021985062,-15.5098087732,0.355816140069805,219882693.0,,290.021985062,-15.5098087732,4.1840885233693486e+18,290.02198,-15.509920000000001,0.9,0.400801318273756,290.02198337466666,-15.5098458488,290.02197994398,-15.509920001600001,4.1840885233693486e+18,1.0,0.26721521734860665,290.02198268852936,-15.50986067936
,,,,290.551416155,-15.8887560418,0.434359492812123,219761627.0,,290.551416155,-15.8887560418,4.184002319091492e+18,290.55141000000003,-15.88887,0.9,0.41080268561190153,290.55141410333334,-15.888794027866666,290.55140922801,-15.888869926720002,4.184002319091492e+18,1.0,0.2737568208498444,290.5514131282687,-15.888809207637333
,,,,289.277388379,-16.320251861099997,0.125089834626807,219606762.0,,289.277388379,-16.320251861099997,4.1839352488820393e+18,289.27738,-16.32036,0.9,0.39037490029023264,289.277385586,-16.320287907399997,289.27737802736,-16.32036158656,4.1839352488820393e+18,0.7,0.26652743251333927,289.27738407427194,-16.320302643231997
,,,,290.636163938,-17.694046449200002,0.028619343329645,219022685.0,,290.636163938,-17.694046449200002,4.180543152426578e+18,290.63615,-17.69416,0.9,0.4115684352503551,290.636159292,-17.694084299466667,290.63615447069003,-17.69415921171,4.180543152426578e+18,0.7,0.2701905391460328,290.63615832773803,-17.694099281915335
,,,,293.94868568,-16.966137884000002,,219348246.0,,293.94868568,-16.966137884000002,,,,,,293.94868568,-16.966137884000002,,,,,,293.94868568,-16.966137884000002
,,,,293.599734719,-18.1771544714,,218775652.0,,293.599734719,-18.1771544714,,,,,,293.599734719,-18.1771544714,,,,,,293.599734719,-18.1771544714
,,,,293.297549762,-18.3069229684,,218707114.0,,293.297549762,-18.3069229684,,,,,,293.297549762,-18.3069229684,,,,,,293.297549762,-18.3069229684
,,,,283.212935718,-15.1781666375,,,,283.212935718,-15.1781666375,,,,,,283.212935718,-15.1781666375,,,,,,283.212935718,-15.1781666375
,,,,287.76306319,-15.9321890615,0.0353166129409782,219746828.0,,287.76306319,-15.9321890615,4.0888633259773204e+18,287.76305,-15.932310000000001,0.9,0.43776633091618783,287.76305879333336,-15.932229374333334,287.76305425003,-15.93230590015,4.0888633259773204e+18,0.4,0.2759415114546176,287.7630578846727,-15.932244679496668
,,,,286.98271527400004,-15.962041257000001,0.140745571039643,219736596.0,,286.98271527400004,-15.962041257000001,4.0888278323754706e+18,286.98271,-15.96215,0.9,0.39190016660619775,286.98271351600005,-15.962077504666667,286.98271486384,-15.962152844529998,4.0888278323754706e+18,0.5,0.27126362603873205,286.982713785568,-15.962092572639332
,,,,287.27174416,-16.1044405616,0.508342729902966,219686206.0,,287.27174416,-16.1044405616,4.0887743385744676e+18,287.27173999999997,-16.10456,0.9,0.4302189095355647,287.2717427733333,-16.1044803744,287.27174140354,-16.104555173979996,4.0887743385744676e+18,1.0,0.26932016312855794,287.2717424993746,-16.104495334316
,,,,288.974044605,-16.7411714782,8.654828531414471e-13,219442294.0,,288.974044605,-16.7411714782,4.0878329848151373e+18,288.97404,-16.74128,0.9,0.39100089701605184,288.97404307000005,-16.74120765213333,288.97403973677,-16.741283644729997,4.0878329848151373e+18,1.0,0.27381457315629715,288.974042403354,-16.74122285065266
,,,,289.28981244,-16.8316621679,0.000594183556526714,219404735.0,,289.28981244,-16.8316621679,4.0877868740445706e+18,289.28981,-16.83178,0.9,0.4242788733073864,289.2898116266667,-16.831701445266663,289.28981118166,-16.83178015143,4.0877868740445706e+18,0.8,0.2833463371752045,289.28981153766534,-16.83171718649933
