340,HIP20815, 04273587+1535211,,7.3,6.14,,,,,,,,,,, R,,,,,,5.87,3.31270937921302E+018, True, True, YYYY,1.2,1.22,6158.4248,0.376357,-0.02856,0.00158
233,HIP20237, 04201294+1914005,,7.32,6.12,,,,,,,,,,, R,,,,,,5.45,4.82034874114275E+016, True, False, YYYY,1.2,1.21,6088.7943,0.399975,-0.04412,0.0013
323,, 04260584+1531275,,7.37,6.14,,,,,,,,,,, R,,,,,,4.83,3.31275188220946E+018, False, True, NYNY,1.2,1.19,6085.174,5.0355,0.05383,0.00122
344,HIP20826, 04274607+1144110,,7.38,6.16,,,,,,,,,,, K,,,,,5.14,,3.30692295875377E+018, True, True, YYYY,1.21,1.2,6075.6424,0.876042,0.01958,0.00269
468,HIP21543, 04373196+1508473,,7.41,5.99,,,,,,,,,,, K,,,,,6.28,,3.30949371572208E+018, False, False, NNNY,1.2,1.27,5849.5496,3.21018,-0.47339,0.00135
284,HIP20553, 04241244+1445295,,7.44,6.01,,,,,,,,,,, R,,,,,,6.77,3.31115122950093E+018, False, False, NNNY,1.22,1.33,5853.9195,4.15319,-0.56103,0.00248
574,HIP22505, 04503379+1505004,,7.52,6.04,,,,,,,,,,, K,,,,,8.61,,3.40481268513262E+018, True, True, YNNY,1.19,1.24,5540.4252,1.23492,-0.81862,0.00234
293,HIP20577, 04242831+1653103,,7.66,6.29,,,,,,,,,,, K,,,,,7.84,,3.31366289631249E+018, True, True, YYNY,1.2,1.18,5896.6122,1.66253,-0.03232,0.00275
360,HIP20899, 04284827+1717079,,7.69,6.4,,,,,,,,,,, R,,,,,,7.38,3.3141099165089E+018, True, True, YYNY,1.17,1.15,5917.4886,0.933401,0.01043,0.00402
137,HIP19148, 04061614+1541532,,7.7,6.45,,,,,,,,,,, K,,,,,7.47,,4.53670566507533E+016, True, True, YYYY,1.14,1.15,5954.7483,0.480812,0.04243,0.00284
440,HIP21317, 04343529+1530166,,7.78,6.45,,,,,,,,,,, K,,,,,8.93,,3.31257568547139E+018, True, True, YYYY,1.07,1.14,5856.7311,0.505169,0.00424,0.00177
329,HIP20719, 04262460+1651118,,7.89,6.44,,,,,,,,,,, K,,,,,8.11,,3.31374371041714E+018, False, True, NYNY,1.13,1.19,5745.7923,6.02491,-0.27198,0.00227
177,HIP19793, 04143228+2334298,211037886,7.87,6.52,,,,,,,,,,, K,,,,,8.38,,1.49005270337202E+017, True, True, YYYY,1.11,1.1,5769.2557,0.416677,-0.01492,0.00156
320,HIP20686, 04255172+1851505,,7.36,5.89,,,,,,,,,,, K,,,,,7.96,,4.79124604273176E+016, False, False, -NN-,1.23,,5661.707,,,0.00227
330,HIP20741, 04264010+1644488,,7.92,6.55,,,,,,,,,,, K,,,,,8.68,,3.31368942203065E+018, True, True, YYNY,1.11,1.09,5744.5773,1.33544,-0.00622,0.00163
530,HIP22203, 04463036+1528194,,8.14,6.74,,,,,,,,,,, D,,,,7.95,,,3.30900660200784E+018, True, True, YYNY,1.12,1.07,5739.4185,0.623104,0.02477,0.00216
205,HIP20019, 04173893+1656521,,8.12,6.4,,,,,,,,,,, K,,,,,5.52,,4.57885475598505E+016, True, True, -NN-,1.16,1.16,5345.6428,,-0.57466,0.0048
227,HIP20146, 04190798+1731291,,8.27,6.79,,,,,,,,,,, K,,,,,8.96,,4.73450093482034E+016, True, True, YYYY,1.05,1.05,5578.1419,0.78331,-0.01625,0.00278
436,HIP21280, 04335852+1509491,,8.27,6.47,,,,,,,,,,, K,,,,,8.65,,3.30954017008883E+018, False, False, NNNY,1.05,1.17,5178.9562,4.19411,-0.78906,0.00241
358,HIP20890, 04283719+1944265,,8.44,6.91,,,,,,,,,,, K,,,,,11.48,,4.80614098936213E+016, True, True, YYNY,1.04,1.04,5513.6335,1.14415,-0.03676,0.00212
225,HIP20130, 04185795+1954241,,8.38,6.92,,,,,,,,,,, R,,,,,,9.39,4.90055811441188E+016, True, True, YYYY,0.99,1.03,5517.6092,0.304782,0.02043,0.00205
421,, 04325943+1549084,,8.47,6.94,,,,,,,,,,, K,,,,,9.8,,3.31264488598435E+018, True, True, YYNY,1.03,1.02,5501.7366,0.578177,0.04984,0.00262
388,, 04303486+1544023,,8.59,6.82,,,,,,,,,,, D,,,,8.73,,,3.31263162312527E+018, False, True, NNNN,1.05,1.16,5117.8812,4.65014,-0.79633,0.00219
266,HIP20480, 04232231+2122448,210899260,8.67,7.12,9.13,0.181,0,0.008171,,,, N,Y,Y,3,,,,,,,1.45325548516513E+017, True, True, YYNY,1.02,1.02,5483.415,0.587305,0.04003,0.00206
62,HIP16529, 03325006+2341318,,8.59,6.91,,,,,,,,,,, K,,,,,9.39,,6.80014999397414E+016, True, True, YYNY,1.01,0.99,5213.0331,0.750035,-0.0237,0.00334
420,, 04325009+1600210,,8.62,6.77,,,,,,,,,,, R,,,,,,9.36,3.31265251384624E+018, False, True, -NN-,1.04,1.06,5032.9873,,-0.57792,0.00184
374,HIP20951, 04293159+1753355,210666330,8.74,7.05,10.69,0.2669,1,0.009179,,,, M,Y,Y, K,,,,,9.55,,3.31421302578705E+018, True, True, YYYY,0.92,1,5286.0564,0.280265,0.00392,0.00184
317,HIP20679, 04254754+1801022,210675409,8.73,6.77,,,,,,,,,,, D,,,,8.46,,,3.31444028539313E+018, False, False, -YN-,1.05,1.01,4930.4874,,-0.30253,0.0017
95,HIP18327, 03550647+1659545,,8.74,6.91,,,,,,,,,,, K,,,,,9.82,,4.35382939358797E+016, True, True, YYYY,0.99,0.98,5090.2483,0.660315,-0.04387,0.00322
635,HIP23498, 05030765+1343505,,8.82,7.23,,,,,,,,,,, K,,,,,8.96,,3.3917120384472E+018, True, True, YYYY,1.03,1.03,5461.2951,0.62885,0.00439,0.00178
558,HIP22350, 04484211+2106035,247363759,8.81,7.07,9.69,0.2703,0,0.008125,,,, N,Y,N, K,,,,9.69,9.92,,3.41188759578074E+018, False, True, NYNY,1.04,0.99,5197.3218,3.64372,-0.02743,0.00206
379,HIP20978, 04295771+1640222,,8.79,7.14,,,,,,,,,,, K,,,,,9.39,,3.31295174851091E+018, True, True, YYYY,0.87,0.98,5189.002,0.358525,-0.01937,0.00206
272,HIP20492, 04233231+1440137,,8.79,7.14,,,,,,,,,,, K,,,,,10.01,,3.31114882861584E+018, True, False, YYYY,0.99,0.99,5203.1383,0.611495,-0.01727,0.00341
198,HIP19934, 04163346+2154269,,8.87,7.28,,,,,,,,,,, D,,,,10.26,,,5.25482419684654E+016, True, True, YYYY,1,1,5320.0541,0.391089,0.01359,0.00166
455,, 04360525+1541026,246794704,9.1,7.37,10.47,0.5126,1,0.008885,,,, N,Y,Y, D,,,,9.47,,,3.30995685063552E+018, True, True, YYYY,0.98,0.98,5173.6994,0.655249,0.03186,0.00202
134,HIP19098, 04053965+1756156,,9.28,7.25,,,,,,,,,,, K,,,,,9.1,,4.70193477492892E+016, True, True, YYYY,1,0.93,5125.9454,0.841735,0.05923,0.00219
68,HIP16908, 03373495+2120355,,9.02,7.12,,,,,,,,,,, K,,,,10.57,11.17,,6.42667681775925E+016, False, True, NYNY,0.99,0.99,4950.5979,2.83471,-0.10959,0.00326
161,HIP19591, 04115620+2338108,211041649,9.1,6.41,,,,,,,,,,,2,2.31,,,,,,1.49767987810043E+017, False, False, -NN-,1.04,1.05,4389.3952,,-0.84473,0.00563
267,HIP20482, 04232283+1939312,210786154,9.11,7.15,,,,,,,,,,,2,10.02,,,9.9,9.96,,4.81977836948698E+016, False, True, NYNY,1.02,0.98,4962.5427,3.96611,-0.0806,0.00205
148,, 04083620+2346071,211049709,9.19,7.32,,,,,,,,,,,2,9.39,,,9.35,,,5.39422509146975E+016, True, False, YYYY,0.9,0.93,5036.9752,0.655454,0.01914,0.00342
333,HIP20751, 04264825+1052160,,9.06,6.88,,,,,,,,,,, D,,,,10.4,,,3.30600712999078E+018, False, False, NNNY,1.01,1.03,4643.989,3.6866,-0.66349,0.00228
83,HIP17962, 03502496+1714474,,9.11,7.25,,,,,,,,,,, K,,,,,11.59,,4.37897728612658E+016, True, True, -YN-,0.97,0.98,5047.3326,,0.03443,0.0058
494,HIP21762, 04402546+1630495,246875518,9.06,6.68,11.34,0.2064,1,0.008318,,,, N,Y,N,3,,,,,,,3.31010494540544E+018, False, False, -NN-,1.05,1.19,4482.1136,,-1.36071,0.00175
345,HIP20827, 04274701+1425041,,9.15,7.35,,,,,,,,,,, K,,,,9.7,10.28,,3.31090374060199E+018, True, True, YYNY,1.03,0.97,5020.1396,0.196778,-0.06542,0.00114
564,HIP22394, 04491296+2448103,247857331,9.16,6.96,7.47,0.4632,0,0.00758,,,, N,Y,Y, K,,,,6.9,7.07,,1.47182172683188E+017, True, True, -NN-,1.03,1.04,4595.3888,,-0.73556,0.005
406,HIP21123, 04313708+1742352,210652965,9.24,7.17,10.19,0.6519,0,0.007862,,,, N,Y,N,3,,,,,,,3.31415125127399E+018, False, True, NNNN,0.96,1.04,4827.7313,5.30589,-0.52563,0.0025
216,HIP20082, 04181926+1605181,,9.29,7.32,,,,,,,,,,, R,,,,,,12.64,3.31228166918945E+018, True, True, YYYY,0.99,0.88,4896.7988,0.511889,0.03653,0.0022
533,HIP22224, 04464943+1744540,247002634,9.35,7.17,10.22,0.6342,0,0.007815,,,, N,Y,Y, K,,,,,10.46,,3.40638017639702E+018, True, False, YYNY,0.87,1,4805.6696,0.729042,-0.23799,0.00264
,HIP19981,,210980637,9.49,,,,,,,,,,,,2,49.32,,,,,,1.4870981094714E+017, False, True, NYNY,,,4326.5552,12.4942,-0.15033,0.00122
514,, 04431568+1704088,,9.56,7.4,,,,,,,,,,, K,,,,10.31,10.18,,3.40621638352396E+018, False, True, NYNY,0.88,0.87,4759.4194,4.62356,0.0239,0.00191
144,HIP19263, 04074319+1631076,,9.56,7.51,,,,,,,,,,, K,,,,12.3,11.6,,4.55675113629452E+016, True, True, YYNY,0.91,0.84,4755.0088,0.272209,0.07428,0.00286
288,HIP20563, 04241691+1800107,210674406,9.62,7.52,,,,,,,,,,,2,11.47,,,11.6,11.87,,3.3140795081402E+018, True, True, YYYY,0.92,0.84,4684.2408,0.557619,-0.01163,0.00156
486,HIP21723, 04395095+1243426,,9.64,7.48,,,,,,,,,,, K,,,,10.85,11.3,,3.30799233689132E+018, True, True, YYYY,0.77,0.81,4621.5602,0.468517,0.02489,0.002
125,HIP18946, 04033902+1927180,210772796,9.73,7.6,,,,,,,,,,,2,11.6,,,11.45,,,5.03272972009782E+016, True, True, YYNY,0.76,0.84,4645.1013,1.10548,-0.01889,0.00142
94,HIP18322, 03550142+1229081,210359769,9.74,7.57,,,,,,,,,,, D,,,,11.66,,,3.83546807259462E+016, True, True, YYYY,0.63,0.81,4613.5637,0.340303,0.00269,0.00184
85,HIP18018, 03510309+2354134,211058178,9.68,7.39,,,,,,,,,,,2,12.57,,,,8.37,,6.64823528300358E+016, True, True, YYNY,0.79,0.78,4431.8704,0.441761,0.00039,0.00085
587,HIP22654, 04522352+1859489,247134293,9.69,7.74,11.79,0.7087,0,0.007764,,,, N,Y,M, D,,,,11.34,,,3.40694309199137E+018, True, True, YYYY,0.86,0.83,4640.2865,0.119751,0.00655,0.00166
339,, 04272532+1415384,,9.94,7.71,,,,,,,,,,, K,,,,12.78,12.81,,3.31087680256716E+018, False, True, NYNY,0.78,0.86,4535.7157,2.58244,-0.16433,0.00258
373,, 04293098+1614413,210551925,9.93,7.51,11.69,0.7201,0,0.007968,,,, N,Y,N, R,,,,,,11.92,3.31289949164552E+018, False, True, YYNY,0.87,0.83,4462.9224,1.36534,-0.07845,0.00156
301,, 04250024+1659057,,9.92,7.83,,,,,,,,,,, D,,,,11.77,,,3.3137590005006E+018, True, True, YYYY,0.82,0.85,4726.059,0.453888,0.04439,0.00122
270,HIP20485, 04232526+1545474,1,0.01,7.49,,,,,,,,,,, D,,,,12.38,,,3.31202558605838E+018, True, True, YYNY,0.86,0.76,4299.1325,0.886961,-0.04054,0.00422
140,HIP19207, 04070122+1520062,1,0.03,7.66,,,,,,,,,,, K,,,,11.98,14.03,,4.51599017865256E+016, False, False, YYYY,0.69,0.76,4405.6306,0.76768,0.00088,0.0056
331,HIP20745, 04264280+1241120,,9.88,7.03,,,,,,,,,,, D,,,,12.61,,,3.30724140480862E+018, False, False, -NN-,0.8,,4029.9624,,,0.00397
549,HIP22271, 04474178+2609009, 248045685 1,0.12,7.72,40.1,0.6217,2,0.008064,,,, N,N,N,,,,,,,,1.54257259425702E+017, False, True, ----,0.61,0.79,,,,
544,HIP22253, 04472618+2303032, 247611242 1,0.28,7.99,11.79,0.4948,0,0.00801,,,, N,Y,Y,3,,,,,,,3.41314691455058E+018, True, True, YYYY,0.76,0.8,4528.7534,0.694696,0.00185,0.00488
428,HIP21256, 04333716+2109030, 247369717 1,0.18,7.69,11.83,0.1546,1,0.00822,,,, M,Y,N, K,,,,12.69,13.59,,1.44377799556207E+017, True, True, YYYY,0.64,0.72,4294.932,0.978381,0.01467,0.00092
571,, 04500069+1624436, 246865157 1,0.18,7.84,12.22,0.8983,0,0.00857,,,, N,Y,N, D,,,,11.98,,,3.4059886772418E+018, True, True, YYYY,0.72,0.77,4446.1036,0.351253,-0.00299,0.00136
362,, 04285080+1617204, 210554781 1,0.28,7.35,11.51,0.6523,0,0.008142,3.6,0.1675,0, Y,Y,N, R,,,,,,3.66,3.31290358045439E+018, False, False, NNNY,0.94,1.01,4095.9259,5.64399,-0.92492,0.00316
430,HIP21261, 04334192+1900504,1,0.13,7.82,,,,,,,,,,, K,,,,,12.64,,3.41045348472557E+018, True, True, YYNY,0.75,0.75,4353.0751,0.436948,0.01304,0.0029
202,, 04172512+1901478, 210744818 1,0.41,7.91,,,,,,,,,,,2,12.84,,,12.95,,,4.78135000844233E+016, True, True, YYYY,0.68,0.7,4319.1733,0.638462,0.02264,0.00198
409,HIP21138, 04315244+1529585, 246777832 1,0.5,7.89,12.9,0.5951,0,0.009301,,,, N,Y,N, D,,,,13.13,,,3.31256403752003E+018, True, True, YYYY,0.99,0.67,4191.7833,0.360071,0.00221,0.00262
145,, 04081110+1652229,1,0.94,7.93,,,,,,,,,,, D,,,,13.63,,,4.5968901826385E+016, True, True, YYYY,0.62,0.61,3958.4272,0.651339,0.01326,0.00255
,, 04412966+1313164,1,0.66,7.51,,,,,,,,,,, D,,,,15.42,,,3.30812740502303E+018, True, True, YNNY,0.85,0.8,3876.958,0.858541,-0.74656,0.00086
,, 05111934+0754322,1,0.66,8.3,,,,,,,,,,, D,,,,13.23,,,3.24195236999217E+018, True, True, YYYY,0.61,0.7,4318.2009,0.494645,0.04406,0.00156
147,HIP19316, 04082667+1211304,1,0.78,8.05,,,,,,,,,,, D,,,,12.96,,,3.30433725100241E+018, True, False, YYYY,0.6,0.63,4110.4892,0.58727,0.00213,0.00216
438,, 04341113+1133285,1,1.2,8.06,,,,,,,,,,, K,,,,11.03,11.59,,3.30630400242688E+018, False, True, -YN-,0.7,0.64,3930.342,,-0.22395,0.00261
133,HIP19082, 04052565+1926316, 210771915 1,0.85,8.11,,,,,,,,,,,2,13.85,,,13.51,7.19,,5.02981257832251E+016, True, True, YYYY,0.94,0.63,4089.0624,0.697385,0.04607,0.0015
184,HIP19834, 04151038+1423544,1,0.96,8.13,,,,,,,,,,, D,,,,13.91,,,3.31149280395547E+018, True, True, YYYY,0.48,0.63,4042.9942,0.954919,-0.00144,0.00256
553,, 04480086+1703216, 246931087 1,0.59,7.37,10.81,0.4323,0,0.008506,,,, N,N,Y, D,,,,10.77,,,3.40608925249259E+018, False, False, NNNN,0.92,0.85,3891.6077,11.6734,-0.79367,0.00325
578,, 04510241+1458167, 246732310 1,1.11,7.97,12.9,0.8814,0,0.008029,,,, N,Y,Y, D,,,,13.14,,,3.40479859764007E+018, True, False, NYNN,0.62,0.61,3895.352,4.08818,-0.03647,0.00361
542,, 04471851+0627113,1,0.74,7.88,,,,,,,,,,, D,,,,14.44,,,3.28878400619272E+018, True, True, YYYY,0.61,0.62,3994.4069,0.557555,-0.02064,0.00252
355,, 04282878+1741453, 210651981 1,1.6,7.71,2.45,0.8716,0,0.008985,1.07,0.0769,1, M,M,Y,2,2.44,2.42,,2.42,,,3.31418512997596E+018, False, False, -NN-,0.78,0.78,3638.0339,,-0.91218,0.01098
658,, 05110971+1548574, 246806983 1,1.44,8.1,2.61,0.7822,0,0.007952,14.31,0.0686,1, Y,N,N, D,,,,14.94,,,3.39384278890271E+018, False, False, NNYY,0.78,0.79,3804.9722,3.97772,-0.77787,0.00277
556,, 04483062+1623187, 246862801 1,1.88,8.54,15.99,0.7501,0,0.008561,,,, N,M,N, D,,,,15.69,,,3.40590937496572E+018, True, True, YYYY,0.58,0.59,3824.3984,0.5276,0.02262,0.00278
425,, 04332376+2359270,1,2.02,8.03,,,,,,,,,,, D,,,,17.55,,,1.47586243206612E+017, False, False, -NY-,0.65,,3548.4198,,,0.08977
279,, 04235911+1643178,1,1.98,8.56,,,,,,,,,,, D,,,,17.14,,,3.31365389406104E+018, True, True, YYYY,0.58,0.58,3778.5135,0.76124,0.01736,0.00238
303,, 04251456+1858250, 210741091 1,2.01,8.71,11.79,0.3719,1,0.007822,,,, N,Y,N,2,10.97,,,10.84,,,4.79178162539187E+016, True, True, YYNY,0.59,0.6,3799.3319,0.931908,-0.06787,0.00575
504,, 04412876+1200337,1,2.34,8.75,,,,,,,,,,, D,,,,18,,,3.29588399944969E+018, True, True, YYYY,0.55,0.55,3719.4239,0.219358,-0.00291,0.00261
588,, 04522385+1043099,1,2.33,8.77,,,,,,,,,,, D,,,,9.88,,,3.29452290713452E+018, True, True, YYYY,0.61,0.59,3788.9848,0.485582,-0.0095,0.00347
275,, 04235070+0912193,1,2.28,8.23,,,,,,,,,,, D,,,,5.33,,,3.29957347513965E+018, True, True, -NN-,0.62,0.61,3743.3414,,-0.91237,0.00418
503,, 04412780+1404340,1,2.88,8.71,,,,,,,,,,, D,,,,1.28,,,3.30842887736686E+018, True, False, -NY-,0.58,0.58,3667.5123,,-0.6228,0.00385
426,, 04332699+1302438,1,2.69,8.82,,,,,,,,,,, D,,,,16.29,,,3.3074890311467E+018, True, True, YYYY,0.46,0.49,3621.3582,0.729247,-0.06853,0.00384
139,, 04063463+1332566,1,3,9.09,,,,,,,,,,, D,,,,16.68,,,3.30552424252431E+018, True, True, YYNY,0.5,0.5,3651.3394,1.88799,-0.06376,0.00314
93,, 03545319+1618563,1,3.76,9.06,,,,,,,,,,, D,,,,6.04,,,4.04707209159662E+016, True, False, -NY-,0.44,0.43,3493.4325,,-0.9284,0.00483
203,, 04172811+1454038, 210470484 1,3.85,9.62,,,,,,,,,,,2,2.38,,,2.35,,,3.31190677008402E+018, True, True, -YY-,0.36,0.36,3482.3841,,-0.011,0.00468
569,, 04495209+0606336,1,4.1,9.63,,,,,,,,,,, D,,,,17.12,,,3.28801809326489E+018, True, True, -YY-,0.29,0.29,3409.9479,,-0.27789,0.00262
78,, 03434706+2051363, 210865372 1,3.95,9.61,,,,,,,,,,,2,12.32,,,12.3,,,6.33959893284472E+016, True, True, -YY-,0.32,0.31,3437.9084,,-0.06469,0.00635
387,, 04303385+1444532, 246714118 1,4.13,9.71,0.32,0.0985,0,0.007982,,,, N,N,N, D,,,,18.41,,,3.31240831488886E+018, False, False, -YN-,0.33,0.34,3448.4568,,-0.17678,0.00331
160,, 04112766+1559317,1,4.63,9.94,,,,,,,,,,, D,,,,1.79,,,4.52935268088512E+016, True, True, -YN-,0.27,0.28,3379.6903,,-0.17307,0.00645
451,, 04354850+1317169,1,4.37,9.87,,,,,,,,,,, D,,,,13.36,,,3.30826975741838E+018, True, True, -YY-,0.33,0.3,3418.415,,-0.09196,0.00345
13,, 02253841+3732339,1,3.37,8.84,,,,,,,,,,, H,,,14.6,,,,3.28643239565642E+017, False, True, -YY-,0.28,0.28,3391.3367,,-0.15175,0.00582
26,, 02564122+3522346,1,3,8.95,,,,,,,,,,, H,,,22.15,,,,1.40340019198296E+017, False, True, YYYY,0.39,0.38,3522.7809,0.956517,0.06194,0.00571
43,, 03153783+3724143,1,2.64,8.41,,,,,,,,,,, H,,,1.29,,,,1.39257717503546E+017, False, True, -YY-,0.46,0.47,3572.954,,-0.37498,0.00356
54,, 03223165+2858291,1,4.62,9.94,,,,,,,,,,, H,,,1.93,,,,1.19219294181874E+017, True, True, -YN-,0.27,0.28,3373.2016,,-0.27556,0.01094
64,, 03341053+2204213, 210942999 1,5.61,10.48,,,,,,,,,,,2,1.81,,,,,,6.45520227253379E+016, True, True, -YN-,0.17,0.17,3171.0935,,-0.10484,0.00718
80,, 03465952+1524170, 210499476 1,4.89,9.85,,,,,,,,,,,2,0.86,,,,,,4.29476800952573E+016, False, False, -YN-,0.18,0.18,3192.8513,,0.0136,0.01051
86,, 03524101+2548159, 211169647 1,0.57,7.89,,,,,,,,,,,2,14.66,,,,,,6.73517572890922E+016, True, True, YYYY,0.66,0.65,4130.7581,1.10312,0.01122,0.0012
87,, 03524271+2512260, 211137806 1,7.24,12.06,,,,,,,,,,,2,14.38,,,,,,6.68959410005327E+016, False, True, -NY-,0.13,0.23,3270.8904,,-1.00281,0.02027
98,, 03553690+2118482, 210894955 1,6.72,11.1,,,,,,,,,,,2,0.73,,,,,,5.17307550743451E+016, False, False, -YY-,0.13,0.13,2947.2456,,-0.14823,0.01026
99,, 03555715+1825564, 210704853 1,3.59,9.39,,,,,,,,,,,2,23.12,,,,,,4.9968306654051E+016, True, True, -YY-,0.37,0.35,3480.3208,,0.04834,0.00282
104,, 03581434+1237408, 210365286 1,6,10.99,,,,,,,,,,,2,0.87,,,,,,3.83296668364503E+016, True, True, -YY-,0.17,0.17,3176.691,,-0.19879,0.00541
108,, 03590972+2628340, 211201094 1,1.01,7.89,,,,,,,,,,,2,15.26,,,,,,6.72704621472269E+016, False, True, NYYY,0.63,0.6,3866.2588,45.9377,0.08775,0.00184
109,, 03591417+2202380, 210941195 1,2.45,8.7,,,,,,,,,,,2,20.73,,,,,,5.32574613293573E+016, True, True, YYYY,0.46,0.48,3633.098,1.46233,0.03495,0.00211
111,, 03591499+1639520, 210579563 1,5.25,10.38,,,,,,,,,,,2,1.28,,,,,,4.64581157823684E+016, True, True, -YY-,0.2,0.2,3257.7243,,0.02487,0.00383
113,, 03592659+2323077, 211026112 1,5.51,10.65,,,,,,,,,,,2,1.32,,,,,,6.55022069324202E+016, True, True, -YY-,0.19,0.19,3230.4291,,0.02149,0.00496
116,, 04001556+1924367, 210769813 1,5.52,10.7,,,,,,,,,,,2,1.86,,,,,,5.0427387118458E+016, True, True, -YY-,0.2,0.2,3249.2469,,0.08569,0.00348
117,, 04004493+1354227, 210419589 1,4.22,9.34,,,,,,,,,,,2,2.66,,,,,,3.89291411919258E+016, True, False, -NN-,0.38,0.39,3453.5524,,-1.17627,0.00982
127,, 04041073+1548219, 210523892 1,7.19,11.86,,,,,,,,,,,2,0.3,,,,,,4.54041995280672E+016, True, True, -YN-,0.13,0.14,3010.9437,,-0.03465,0.01493
128,, 04041279+1859445, 210742592 1,6.01,11.06,,,,,,,,,,,2,0.8,,,,,,5.02489913574767E+016, True, True, -YY-,0.18,0.19,3230.019,,0.00746,0.00554
138,, 04062060+1901391, 210744677 1,5.47,10.47,,,,,,,,,,,2,0.48,,,,,,4.72479387913632E+016, True, True, -NY-,0.22,0.24,3307.8372,,-0.68183,0.00632
149,, 04084015+2333257, 211036776 1,2.34,8.53,,,,,,,,,,,2,21.02,,,,,,5.37257502026062E+016, True, False, YYNN,0.59,0.58,3589.5965,1.34525,-0.1881,0.05153
166,, 04124734+2223270, 210963067 1,5.08,10.16,,,,,,,,,,,2,1.84,,,,,,5.27982090658549E+016, False, False, -NY-,0.24,0.29,3341.7034,,-0.71818,0.0114
169,, 04130560+1514520, 210490365 1,5.37,10.44,,,,,,,,,,,2,1.89,,,,,,3.31180451550279E+018, True, False, -YY-,0.2,0.2,3274.6609,,0.08375,0.01053
170,, 04135234+1521538, 210497173 1,4.35,9.7,,,,,,,,,,,2,1.85,,,,,,3.31181004312439E+018, False, False, -YN-,0.28,0.28,3273.5487,,0.20722,0.04593
197,, 04162538+1410172, 210432080 1,4.74,10.05,,,,,,,,,,,2,1.45,,,,,,3.31142642094187E+018, True, True, -YN-,0.21,0.22,3300.4545,,0.13873,0.00354
